211,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#79.54#79.894
212,известной,известный,ADJ,_,Case=Loc|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#79.894#80.248
213,степени,степень,NOUN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#80.248#80.602
214,хотя,хотя,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#80.602#80.956
215,и,и,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#80.956#81.31
216,сводило,сводить,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#81.31#81.664
217,одновременно,одновременно,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#81.664#82.018
218,с,с,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#82.018#82.372
219,ума,ум,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#82.372#82.726
220,пытаться,пытаться,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Mid,_,_,_,@iab1940m-words#@iab1940m#82.726#83.08
221,приспособиться,приспособиться,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Mid,_,_,_,@iab1940m-words#@iab1940m#83.08#83.434
222,к,к,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#83.434#83.788
223,этой,этот,DET,_,Case=Dat|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#83.788#84.142
224,системе,система,NOUN,_,Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#84.142#84.5
225,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#84.5#84.869
226,был,быть,AUX,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#84.869#85.238
227,пафос,пафос,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#85.238#85.607
228,или,или,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#85.607#85.976
229,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#85.976#86.345
230,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#86.345#86.714
231,сознание,сознание,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#86.714#87.083
232,такого,такой,DET,_,Case=Gen|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#87.083#87.452
233,как,как,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#87.452#87.821
234,бы,бы,AUX,_,_,_,_,_,@iab1940m-words#@iab1940m#87.821#88.19
235,сказать,сказать,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#88.19#88.559
236,то,то,PRON,_,Case=Nom,_,_,_,@iab1940m-words#@iab1940m#88.559#88.928
237,что,что,PRON,_,Case=Nom,_,_,_,@iab1940m-words#@iab1940m#88.928#89.297
238,называется,называться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid,_,_,_,@iab1940m-words#@iab1940m#89.297#89.666
239,по-английски,по-английски,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#89.666#90.035
240,civil,civil,X,_,Foreign=Yes,_,_,_,@iab1940m-words#@iab1940m#90.035#90.404
241,servant,servant,X,_,Foreign=Yes,_,_,_,@iab1940m-words#@iab1940m#90.404#90.773
242,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#90.773#91.142
243,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#91.142#91.511
244,слу...,слу,X,_,_,_,_,_,@iab1940m-words#@iab1940m#91.511#91.88
245,общественного,общественный,ADJ,_,Case=Gen|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#91.88#92.249
246,служения,служение,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#92.249#92.618
247,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#92.618#93.0
248,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#93.0#93.285
249,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#93.285#93.57
250,это,этот,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#93.57#93.855
251,мысль,мысль,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#93.855#94.14
252,о,о,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#94.14#94.425
253,том,то,PRON,_,Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#94.425#94.71
254,что,что,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#94.71#94.995
255,у,у,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#94.995#95.28
256,нас,мы,PRON,_,Case=Gen|Number=Plur|Person=1,_,_,_,@iab1940m-words#@iab1940m#95.28#95.565
257,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#95.565#95.85
258,общество,общество,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#95.85#96.135
259,которому,который,PRON,_,Case=Dat,_,_,_,@iab1940m-words#@iab1940m#96.135#96.42
260,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@iab1940m-words#@iab1940m#96.42#96.705
261,можем,мочь,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#96.705#96.99
262,служить,служить,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#96.99#97.275
263,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#97.275#97.56
264,и,и,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#97.56#97.845
265,должны,должен,ADJ,_,Degree=Pos|Number=Plur|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#97.845#98.13
266,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#98.13#98.415
267,известной,известный,ADJ,_,Case=Loc|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#98.415#98.7
268,степени,степень,NOUN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#98.7#98.985
269,служить,служить,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#98.985#99.27
270,даже,даже,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#99.27#99.555
271,если,если,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#99.555#99.84
272,это,это,PRON,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#99.84#100.125
273,нам,мы,PRON,_,Case=Dat|Number=Plur|Person=1,_,_,_,@iab1940m-words#@iab1940m#100.125#100.41
274,зачастую,зачастую,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#100.41#100.695
275,[нрзб],[нрзб],X,_,_,_,_,_,@iab1940m-words#@iab1940m#100.695#101.0
276,Мандельштам,Мандельштам,PROPN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#101.0#101.351
277,например,например,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#101.351#101.702
278,как,как,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#101.702#102.053
279,поэт,поэт,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#102.053#102.404
280,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#102.404#102.755
281,был,быть,AUX,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#102.755#103.106
282,не,не,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#103.106#103.457
283,очень,очень,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#103.457#103.808
284,интересен,интересный,ADJ,_,Degree=Pos|Gender=Masc|Number=Sing|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#103.808#104.159
285,именно,именно,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#104.159#104.51
286,как,как,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#104.51#104.861
287,поэт,поэт,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#104.861#105.212
288,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#105.212#105.563
289,том,тот,DET,_,Case=Loc|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#105.563#105.914
290,смысле,смысл,NOUN,_,Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#105.914#106.265
291,что,что,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#106.265#106.616
292,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#106.616#106.967
293,его,его,DET,_,_,_,_,_,@iab1940m-words#@iab1940m#106.967#107.318
294,рифмы,рифма,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#107.318#107.669
295,не,не,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#107.669#108.02
296,очень,очень,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#108.02#108.371
297,интересны,интересный,ADJ,_,Degree=Pos|Number=Plur|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#108.371#108.722
298,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#108.722#109.073
299,его,его,DET,_,_,_,_,_,@iab1940m-words#@iab1940m#109.073#109.424
300,размеры,размер,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#109.424#109.775
301,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#109.775#110.126
302,общем,общий,ADJ,_,Case=Loc|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#110.126#110.477
303,не,не,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#110.477#110.828
304,очень,очень,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#110.828#111.179
305,интересны,интересный,ADJ,_,Degree=Pos|Number=Plur|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#111.179#111.53
306,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#111.53#111.881
307,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#111.881#112.232
308,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@iab1940m-words#@iab1940m#112.232#112.583
309,вполне,вполне,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#112.583#112.934
310,традиционны,традиционный,ADJ,_,Degree=Pos|Number=Plur|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#112.934#113.3
311,просто,просто,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#113.3#113.696
312,чрезвычайно,чрезвычайно,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#113.696#114.092
313,феноменально,феноменально,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#114.092#114.488
314,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#114.488#114.884
315,что,что,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#114.884#115.28
316,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#115.28#115.676
317,говорит,говорить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#115.676#116.072
318,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#116.072#116.468
319,этих,этот,DET,_,Case=Loc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#116.468#116.864
320,размерах,размер,NOUN,_,Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#116.864#117.26
321,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#117.26#117.66
322,а,а,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#117.66#118.029
323,не,не,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#118.029#118.398
324,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#118.398#118.767
325,как,как,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#118.767#119.136
326,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#119.136#119.505
327,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#119.505#119.874
328,известной,известный,ADJ,_,Case=Loc|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#119.874#120.243
329,степени,степень,NOUN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#120.243#120.612
330,делает,делать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#120.612#120.981
331,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#120.981#121.35
332,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#121.35#121.719
333,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#121.719#122.088
334,феноменально,феноменально,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#122.088#122.457
335,это,этот,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#122.457#122.826
336,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#122.826#123.195
337,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#123.195#123.564
338,соверш…,соверш,X,_,_,_,_,_,@iab1940m-words#@iab1940m#123.564#123.933
339,фен...,фен,X,_,_,_,_,_,@iab1940m-words#@iab1940m#123.933#124.302
340,совершенно,совершенно,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#124.302#124.671
341,фантастический,фантастический,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#124.671#125.04
342,культурный,культурный,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#125.04#125.409
343,сплав,сплав,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#125.409#125.778
344,который,который,PRON,_,Case=Nom,_,_,_,@iab1940m-words#@iab1940m#125.778#126.147
345,идет,идти,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#126.147#126.516
346,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#126.516#126.885
347,его,его,DET,_,_,_,_,_,@iab1940m-words#@iab1940m#126.885#127.254
348,стихи,стих,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#127.254#127.623
349,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#127.623#128.0
350,и,и,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#128.0#128.294
351,чем,что,PRON,_,Case=Ins,_,_,_,@iab1940m-words#@iab1940m#128.294#128.588
352,замечателен,замечательный,ADJ,_,Degree=Pos|Gender=Masc|Number=Sing|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#128.588#128.882
353,Мандельштам,Мандельштам,PROPN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#128.882#129.176
354,чем,что,PRON,_,Case=Ins,_,_,_,@iab1940m-words#@iab1940m#129.176#129.47
355,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#129.47#129.764
356,отличается,отличаться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid,_,_,_,@iab1940m-words#@iab1940m#129.764#130.058
357,от,от,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#130.058#130.352
358,всех,все,PRON,_,Case=Gen|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#130.352#130.646
359,чем,чем,PART,_,Case=Ins,_,_,_,@iab1940m-words#@iab1940m#130.646#130.94
360,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#130.94#131.234
361,боль...,боль,X,_,_,_,_,_,@iab1940m-words#@iab1940m#131.234#131.528
362,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#131.528#131.822
363,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#131.822#132.116
364,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#132.116#132.41
365,опять-таки,опять-таки,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#132.41#132.704
366,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@iab1940m-words#@iab1940m#132.704#132.998
367,говорю,говорить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#132.998#133.292
368,великий,великий,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#133.292#133.586
369,поэт,поэт,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#133.586#133.88
370,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#133.88#134.174
371,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#134.174#134.468
372,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#134.468#134.762
373,более,более,ADV,_,Degree=Cmp,_,_,_,@iab1940m-words#@iab1940m#134.762#135.056
374,вель...,вель,X,_,_,_,_,_,@iab1940m-words#@iab1940m#135.056#135.35
375,чем,что,PRON,_,Case=Ins,_,_,_,@iab1940m-words#@iab1940m#135.35#135.644
376,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#135.644#135.938
377,отличается,отличаться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid,_,_,_,@iab1940m-words#@iab1940m#135.938#136.232
378,тем,то,PRON,_,Case=Ins,_,_,_,@iab1940m-words#@iab1940m#136.232#136.526
379,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#136.526#136.82
380,лучше,хорошо,ADV,_,Degree=Cmp,_,_,_,@iab1940m-words#@iab1940m#136.82#137.114
381,других,другой,ADJ,_,Case=Gen|Degree=Pos|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#137.114#137.408
382,например,например,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#137.408#137.702
383,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#137.702#138.0
384,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#138.0#138.451
385,тем,тот,PRON,_,Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#138.451#138.902
386,что,что,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#138.902#139.353
387,у,у,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#139.353#139.804
388,него,он,PRON,_,Case=Gen|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#139.804#140.255
389,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#140.255#140.706
390,способен,способный,ADJ,_,Degree=Pos|Gender=Masc|Number=Sing|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#140.706#141.157
391,на,на,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#141.157#141.608
392,похож,похожий,ADJ,_,Degree=Pos|Gender=Masc|Number=Sing|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#141.608#142.059
393,на,на,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#142.059#142.51
394,Цветаеву,Цветаева,PROPN,_,Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#142.51#142.961
395,но,но,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#142.961#143.412
396,более,более,ADV,_,Degree=Cmp,_,_,_,@iab1940m-words#@iab1940m#143.412#143.863
397,прямой,прямой,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#143.863#144.314
398,холд,холд,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#144.314#144.765
399,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#144.765#145.216
400,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#145.216#145.667
401,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#145.667#146.118
402,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#146.118#146.569
403,Мандельштам,Мандельштам,PROPN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#146.569#147.02
404,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#147.02#147.471
405,состоянии,состояние,NOUN,_,Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#147.471#147.922
406,приблизиться,приблизиться,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Mid,_,_,_,@iab1940m-words#@iab1940m#147.922#148.373
407,к,к,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#148.373#148.824
408,объекту,объект,NOUN,_,Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#148.824#149.275
409,своих,свой,DET,_,Case=Gen|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#149.275#149.726
410,рассуждений,рассуждение,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#149.726#150.177
411,к,к,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#150.177#150.628
412,предмету,предмет,NOUN,_,Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#150.628#151.079
413,стихотворения,стихотворение,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#151.079#151.53
414,вплотную,вплотную,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#151.53#151.981
415,знаете,знать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#151.981#152.432
416,как,как,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#152.432#152.883
417,лицом,лицо,NOUN,_,Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#152.883#153.334
418,к,к,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#153.334#153.785
419,лицу,лицо,NOUN,_,Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#153.785#154.236
420,да,да,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#154.236#154.7
421,когда,когда,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#154.7#154.916
422,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#154.916#155.132
423,пишет,писать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#155.132#155.348
424,там,там,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#155.348#155.564
425,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#155.564#155.78
426,самое,самый,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#155.78#156.0
427,и,и,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#156.0#156.375
428,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#156.375#156.75
429,го…,го,X,_,_,_,_,_,@iab1940m-words#@iab1940m#156.75#157.125
